"Gene","logFC","AveExpr","t","PValue","FDR","B","Test"
"LINC00900",-0.0133559599393165,2.1686370892338,-0.0203208061642736,0.983789251474193,0.998766305027551,-5.06679649033685,"Old_vs_Young_Main_Effect"
"CELSR1",-0.334644535557446,4.05435103246821,-0.839598322740204,0.401222412725826,0.997173487616043,-5.06682657519823,"Old_vs_Young_Main_Effect"
"TMIGD3",-0.178121104742227,2.38569865478672,-0.238729115008085,0.811337275716513,0.997173487616043,-5.06687536703309,"Old_vs_Young_Main_Effect"
"H1-1",0.00585367301246542,2.34905159115529,0.00890890573681332,0.992892601709236,0.999262411740201,-5.06689726999614,"Old_vs_Young_Main_Effect"
"HAS1",-0.234890053682254,2.14574832815913,-0.309137155627891,0.757245682234855,0.997173487616043,-5.0669393521356,"Old_vs_Young_Main_Effect"
"LINC02446",0.0633091697800015,2.13183686171281,0.0826697326024606,0.934121470709043,0.997173487616043,-5.06694074783838,"Old_vs_Young_Main_Effect"
"PLD2",-0.225767470264514,3.8876734088421,-0.685010384785643,0.493407590540582,0.997173487616043,-5.06694077016223,"Old_vs_Young_Main_Effect"
"ENSG00000273199",-0.161353597839374,2.69387321860999,-0.298841114410222,0.76508874440558,0.997173487616043,-5.06697222872,"Old_vs_Young_Main_Effect"
"RECQL4",0.205638764856408,2.4573874978026,0.368178806117599,0.712774380868731,0.997173487616043,-5.06697878223512,"Old_vs_Young_Main_Effect"
"ENSG00000262302",0.353651922958789,1.8434984313251,0.516166161204385,0.605788840216822,0.997173487616043,-5.0669839411521,"Old_vs_Young_Main_Effect"
"CHAD",0.330103904169746,2.25192580437671,0.534567586466554,0.59300146741564,0.997173487616043,-5.06703150107572,"Old_vs_Young_Main_Effect"
"ENSG00000260740",-0.365612016863541,2.27503961453278,-0.644686498125054,0.51919577530738,0.997173487616043,-5.06705006593945,"Old_vs_Young_Main_Effect"
"ENSG00000275676",0.0716582779580339,2.11478960953982,0.0936368737722744,0.925405914369397,0.997173487616043,-5.06706002957511,"Old_vs_Young_Main_Effect"
"THG1L",-0.212578678153892,4.11115764500911,-0.659123563368072,0.509883552144233,0.997173487616043,-5.06709538530763,"Old_vs_Young_Main_Effect"
"C1QTNF5",0.150186023950983,1.93308790201231,0.204910587167503,0.837660429367647,0.997173487616043,-5.06715901200932,"Old_vs_Young_Main_Effect"
"OVGP1",-0.184788486307856,2.41729063785078,-0.308696081821307,0.757581166631219,0.997173487616043,-5.06719674708953,"Old_vs_Young_Main_Effect"
"GPR135",-0.286891313089904,2.61355425535686,-0.560986049342928,0.57486264164456,0.997173487616043,-5.06723094392372,"Old_vs_Young_Main_Effect"
"CMTM6",0.272027064696587,6.56243201788309,0.84691491961853,0.397132185456469,0.997173487616043,-5.06723122706451,"Old_vs_Young_Main_Effect"
"ZNF486",0.256349916129346,3.21174427666183,0.609742825471581,0.542093456127358,0.997173487616043,-5.06725994026134,"Old_vs_Young_Main_Effect"
"UQCC2",0.261459289017847,5.90820235785622,0.863994758331375,0.387682424387622,0.997173487616043,-5.0672646061563,"Old_vs_Young_Main_Effect"
"HEPACAM2",0.212530463910689,2.1469357241334,0.308868691559805,0.757449872786181,0.997173487616043,-5.06727338637318,"Old_vs_Young_Main_Effect"
"ENSG00000249476",0.258428406395688,2.36446900517908,0.472635192523068,0.636519091701065,0.997173487616043,-5.06727686440168,"Old_vs_Young_Main_Effect"
"PTRH1",-0.249786993156696,4.76360259879003,-0.787168502193617,0.431265743782969,0.997173487616043,-5.06727928757256,"Old_vs_Young_Main_Effect"
"SLC39A13-AS1",0.252644626621113,2.07280166650211,0.355314370426143,0.722387236298069,0.997173487616043,-5.06734064212468,"Old_vs_Young_Main_Effect"
"NUDT4B",-0.151008778316776,1.75512435848663,-0.200205901086351,0.841337558879748,0.997173487616043,-5.06734236197969,"Old_vs_Young_Main_Effect"
"NUMA1",-0.247908721240789,5.67547960688536,-0.845269993243187,0.398049555637882,0.997173487616043,-5.06737182453356,"Old_vs_Young_Main_Effect"
"ADH7",-0.0783196005547642,2.85953658213866,-0.104843236805194,0.916509501321624,0.997173487616043,-5.0673727686968,"Old_vs_Young_Main_Effect"
"RNF24",0.246690111835317,4.6869706374171,0.778509881805556,0.436349953824751,0.997173487616043,-5.06746184321812,"Old_vs_Young_Main_Effect"
"FOXK2",-0.231484719697555,4.68814180212912,-0.801603213083586,0.422866760236266,0.997173487616043,-5.06753995826372,"Old_vs_Young_Main_Effect"
"DUS1L",-0.240681747431112,4.68311699313038,-0.801069854152577,0.42317538498996,0.997173487616043,-5.06764127291596,"Old_vs_Young_Main_Effect"
"NRTN",-0.274984521124701,2.33047831818822,-0.510056834831772,0.610061434375915,0.997173487616043,-5.06772471830263,"Old_vs_Young_Main_Effect"
"ABCA5",-0.250832226340684,4.6560805473189,-0.811659752430153,0.417072339837238,0.997173487616043,-5.06774460952999,"Old_vs_Young_Main_Effect"
"IGKV1-12",-0.0148827888065263,1.90567544000856,-0.0190574423163241,0.984796963024545,0.998897746134365,-5.06774568396445,"Old_vs_Young_Main_Effect"
"ALDH1A3-AS1",-0.280115859375523,2.50515083931134,-0.54421020553164,0.586350496089221,0.997173487616043,-5.06779012599994,"Old_vs_Young_Main_Effect"
"PGR",-0.273647505867518,2.11057811837196,-0.405031168165449,0.685492920764441,0.997173487616043,-5.0678229720682,"Old_vs_Young_Main_Effect"
"TMEM120B",0.261537850045467,4.1133050020418,0.779772824986914,0.435606226807406,0.997173487616043,-5.0678320449961,"Old_vs_Young_Main_Effect"
"ENSG00000266088",-0.155791720629815,2.06384125143055,-0.225381722216904,0.821702699835475,0.997173487616043,-5.06787641818547,"Old_vs_Young_Main_Effect"
"ENSG00000259113",0.291117379604709,1.83721316171979,0.431184656128922,0.666375218667544,0.997173487616043,-5.06788669977804,"Old_vs_Young_Main_Effect"
"SP8",-0.0945621510376742,1.92615717338542,-0.130583642443136,0.896116301105927,0.997173487616043,-5.06791708270261,"Old_vs_Young_Main_Effect"
"HISLA",-0.287659721674627,2.15151636002341,-0.420558161003801,0.674117721023088,0.997173487616043,-5.06792001532034,"Old_vs_Young_Main_Effect"
"GPATCH2L",0.236411324192757,5.22184611125885,0.796757918079364,0.425675300656527,0.997173487616043,-5.06792892374196,"Old_vs_Young_Main_Effect"
"ENSG00000273532",0.320789102934825,2.75658182250651,0.401910710429173,0.687787730551369,0.997173487616043,-5.06794288481314,"Old_vs_Young_Main_Effect"
"FAM47E-STBD1",-0.235534583470461,1.77334884014444,-0.32060772792709,0.74853731089787,0.997173487616043,-5.06796943965813,"Old_vs_Young_Main_Effect"
"TNFRSF13B",-0.247763031350511,2.05937217603218,-0.349942140277297,0.726414716823692,0.997173487616043,-5.06803090683026,"Old_vs_Young_Main_Effect"
"ENSG00000266049",0.348989960258309,2.1125903226159,0.499552049562302,0.61743913925115,0.997173487616043,-5.06805580770964,"Old_vs_Young_Main_Effect"
"ABCD4",0.229724922780394,4.88224541300011,0.786865641892741,0.431442996629605,0.997173487616043,-5.06816125576511,"Old_vs_Young_Main_Effect"
"ENSG00000258657",-0.298064564930355,1.8603414259389,-0.431719743256803,0.665986282665562,0.997173487616043,-5.06817007406074,"Old_vs_Young_Main_Effect"
"ENSG00000254907",-0.318477385554774,2.03132701117942,-0.494825331958022,0.620771503937126,0.997173487616043,-5.06817499767983,"Old_vs_Young_Main_Effect"
"DCN",0.420777439544115,4.06552582653428,0.747726923781557,0.454702653679214,0.997173487616043,-5.06818224325656,"Old_vs_Young_Main_Effect"
"FEZF1-AS1",-0.112780515957577,1.94410162713729,-0.153084862697391,0.878345014431483,0.997173487616043,-5.06818429878837,"Old_vs_Young_Main_Effect"
"PKP1",0.163967346259216,2.54000012969438,0.248751778627886,0.803575387989873,0.997173487616043,-5.0681898604838,"Old_vs_Young_Main_Effect"
"ALG13-AS1",-0.305692157572057,1.89369432193118,-0.451169473510891,0.651910679752507,0.997173487616043,-5.06824600183494,"Old_vs_Young_Main_Effect"
"GRIP1",-0.330841287716517,2.57186142082049,-0.599001145912416,0.549232134838796,0.997173487616043,-5.06825591692518,"Old_vs_Young_Main_Effect"
"ENSG00000260733",0.32355322473256,1.99675238759714,0.493334172501902,0.621824402793605,0.997173487616043,-5.06827752734221,"Old_vs_Young_Main_Effect"
"E2F8",0.160283722606329,2.32491496987214,0.252908950565974,0.800361565613471,0.997173487616043,-5.06828858912156,"Old_vs_Young_Main_Effect"
"RBBP6",0.25270421080365,6.07528893212613,0.844739083050411,0.398345915090158,0.997173487616043,-5.06829795202013,"Old_vs_Young_Main_Effect"
"SKA3",0.249389907215221,2.36986470656592,0.424550201527404,0.671204998987579,0.997173487616043,-5.06832210055396,"Old_vs_Young_Main_Effect"
"KRT8",-0.369476135112827,5.88152711851417,-0.937757492213372,0.348469217020776,0.997173487616043,-5.06833427297585,"Old_vs_Young_Main_Effect"
"DPY19L3-DT",-0.183793434979667,2.27394420374189,-0.312521347189775,0.754673164872977,0.997173487616043,-5.06837688495105,"Old_vs_Young_Main_Effect"
"SYNE4",0.321079119495785,3.11038595982628,0.745142524184592,0.456263018848469,0.997173487616043,-5.06842025479667,"Old_vs_Young_Main_Effect"
"FGFBP1",0.356010759535544,2.9333091301418,0.588098515736961,0.556524909127678,0.997173487616043,-5.06842339850955,"Old_vs_Young_Main_Effect"
"XACT",-0.281091954229128,1.85638953020705,-0.413312697997503,0.679416725995494,0.997173487616043,-5.06843102254995,"Old_vs_Young_Main_Effect"
"ENSG00000260371",-0.299739460801591,1.85287778093152,-0.429596109303499,0.667530405998001,0.997173487616043,-5.0684402224051,"Old_vs_Young_Main_Effect"
"ENSG00000259269",0.0716148559641857,1.92989687335692,0.0942180042121272,0.924944332161677,0.997173487616043,-5.06851252477998,"Old_vs_Young_Main_Effect"
"WFDC1",-0.285272393732297,2.85667779444525,-0.438978843842978,0.660718814746839,0.997173487616043,-5.06851329673997,"Old_vs_Young_Main_Effect"
"TRMT10A",0.224297307396503,3.81777054157173,0.7048501341155,0.480976109849211,0.997173487616043,-5.06851737647624,"Old_vs_Young_Main_Effect"
"ENSG00000235979",0.336948248894528,2.12465791091084,0.473167259122072,0.63613953461341,0.997173487616043,-5.06853837254165,"Old_vs_Young_Main_Effect"
"MATR3",0.291231802048677,4.27203425819166,0.680761712761072,0.496091993597259,0.997173487616043,-5.06855567415191,"Old_vs_Young_Main_Effect"
"CA3",0.330816113463514,2.72063465803281,0.611700273566845,0.54079758637369,0.997173487616043,-5.06856592188855,"Old_vs_Young_Main_Effect"
"XPNPEP3",0.213700907159182,4.50929934217099,0.757639774702072,0.448745621636835,0.997173487616043,-5.06861222311617,"Old_vs_Young_Main_Effect"
"C6orf132",-0.329650703996143,3.79559354357309,-0.792897080320615,0.427920986751173,0.997173487616043,-5.06867432458311,"Old_vs_Young_Main_Effect"
"PIEZO2",0.334284551611556,2.6549235139535,0.520302758958523,0.602903518804374,0.997173487616043,-5.06870211798884,"Old_vs_Young_Main_Effect"
"ENSG00000280071",0.188833214297277,2.67941172751664,0.284502123612991,0.77605166257169,0.997173487616043,-5.06875944133615,"Old_vs_Young_Main_Effect"
"DMTF1-AS1",0.132817345310433,2.59237521788807,0.245332963252458,0.80622089747168,0.997173487616043,-5.06880397046385,"Old_vs_Young_Main_Effect"
"LETM1",-0.232737126848258,4.55229977090422,-0.77922477443794,0.435928875100503,0.997173487616043,-5.06880878229457,"Old_vs_Young_Main_Effect"
"EBF4",-0.296328967576823,3.24826661597799,-0.659770219359772,0.509468500832957,0.997173487616043,-5.06882099096051,"Old_vs_Young_Main_Effect"
"KCTD21",0.273955055132841,2.95607247024803,0.690231606006187,0.490119399307843,0.997173487616043,-5.0688733227809,"Old_vs_Young_Main_Effect"
"RRM1",0.222643810520412,4.59147392200869,0.753107894925773,0.451463494449054,0.997173487616043,-5.0689079503159,"Old_vs_Young_Main_Effect"
"USH1C",0.236774783513707,2.04226048071212,0.342053814347931,0.732342187130754,0.997173487616043,-5.0689219551161,"Old_vs_Young_Main_Effect"
"RPS19BP1",0.278314100403869,6.48850745972178,0.894478006841893,0.37116140565078,0.997173487616043,-5.06893369826506,"Old_vs_Young_Main_Effect"
"ENSG00000257086",-0.0905160592168851,2.05362753284085,-0.134445059292414,0.893062620081924,0.997173487616043,-5.06900699543634,"Old_vs_Young_Main_Effect"
"CADPS",0.322726001936459,2.16169763040578,0.48183385960036,0.629970612058953,0.997173487616043,-5.06901372966167,"Old_vs_Young_Main_Effect"
"DDX3ILA1",0.0384098371123257,2.4360253585041,0.0584480809620868,0.953396882520734,0.997173487616043,-5.06901830191886,"Old_vs_Young_Main_Effect"
"SH3GL1",0.223155329505657,4.82892364618675,0.798524779782952,0.424649892077102,0.997173487616043,-5.06906677840415,"Old_vs_Young_Main_Effect"
"TASL",0.264809698926245,2.90646528799271,0.429477536430584,0.667616663567958,0.997173487616043,-5.06906918584365,"Old_vs_Young_Main_Effect"
"ZNF691-DT",-0.149482819757842,2.27381723263259,-0.255040929065254,0.798714685148505,0.997173487616043,-5.06910105548337,"Old_vs_Young_Main_Effect"
"C16orf54",-0.225364373765856,3.21913071076815,-0.354661693296136,0.722876130569933,0.997173487616043,-5.06911598391218,"Old_vs_Young_Main_Effect"
"ZNF202",-0.23768871625858,3.12058034508424,-0.635476833369049,0.525181785544754,0.997173487616043,-5.06912816132854,"Old_vs_Young_Main_Effect"
"ZNF287",0.247150097735563,3.07278781700391,0.630636896704648,0.528341708840193,0.997173487616043,-5.0691296312155,"Old_vs_Young_Main_Effect"
"NUCB1-AS1",-0.317789620201718,1.98909978669843,-0.46750389102586,0.640184465743275,0.997173487616043,-5.069146383041,"Old_vs_Young_Main_Effect"
"TES",-0.249490353340291,5.67002797981678,-0.911688539175851,0.36202989775642,0.997173487616043,-5.06918321317411,"Old_vs_Young_Main_Effect"
"NPHP3-ACAD11",-0.115243932447219,1.94270077436297,-0.166928290069894,0.86744140141529,0.997173487616043,-5.0692845506522,"Old_vs_Young_Main_Effect"
"RASSF10",0.153525914519391,2.55261455924172,0.224458582079881,0.822420774563457,0.997173487616043,-5.06928954326965,"Old_vs_Young_Main_Effect"
"CYTH4",-0.297021153413851,3.59233221063192,-0.526602076185298,0.598521609219474,0.997173487616043,-5.06931179943402,"Old_vs_Young_Main_Effect"
"ENSG00000267198",-0.216280102519164,2.22335633873758,-0.356710293035206,0.72134198752499,0.997173487616043,-5.06934043659634,"Old_vs_Young_Main_Effect"
"LINC01480",0.220840043387111,2.40711137378919,0.333714136869825,0.738626229394169,0.997173487616043,-5.06935956625639,"Old_vs_Young_Main_Effect"
"LINC00865",-0.29161425117597,2.71474562793092,-0.602068086894281,0.547189190289965,0.997173487616043,-5.06936855584981,"Old_vs_Young_Main_Effect"
"OSER1-DT",-0.228345490441133,3.25649674584424,-0.541597264323481,0.588149344241424,0.997173487616043,-5.06937140504593,"Old_vs_Young_Main_Effect"
"ATCAY",-0.281729403551995,2.00936348401982,-0.443113331841475,0.657726158612243,0.997173487616043,-5.06939035308349,"Old_vs_Young_Main_Effect"
"NOS1AP",0.318718553532252,3.10933189515386,0.736067037660409,0.461766262980151,0.997173487616043,-5.06939242224105,"Old_vs_Young_Main_Effect"
"ENSG00000260086",0.283411055970755,2.32309565414193,0.516390419261076,0.605632259323451,0.997173487616043,-5.06941031429511,"Old_vs_Young_Main_Effect"
"ZNF571-AS1",-0.192232383267976,2.17436356833041,-0.306566652380909,0.759201470173333,0.997173487616043,-5.0694198429648,"Old_vs_Young_Main_Effect"
"ENSG00000266677",-0.209729543727269,2.24946478823904,-0.353037811194192,0.724093006464342,0.997173487616043,-5.06942009429949,"Old_vs_Young_Main_Effect"
"ENSG00000280339",-0.139405242493571,1.73726053620558,-0.182660847953651,0.855080515116319,0.997173487616043,-5.06942844915394,"Old_vs_Young_Main_Effect"
"FGD2",-0.288024365071369,3.516658610073,-0.553523924397548,0.579959437690558,0.997173487616043,-5.06943826319509,"Old_vs_Young_Main_Effect"
"FASTKD3",-0.223045616466211,3.54626555902172,-0.64408459876845,0.519585912783376,0.997173487616043,-5.06944904545987,"Old_vs_Young_Main_Effect"
"ANAPC10",0.207846346085195,4.77335728904475,0.78933655295091,0.429998098906473,0.997173487616043,-5.06947925022245,"Old_vs_Young_Main_Effect"
"LINC02207",0.0185281853739476,2.09921543143097,0.0239529823211579,0.980892226472287,0.99780411384501,-5.06948167193012,"Old_vs_Young_Main_Effect"
"BCL6",-0.279993483401517,5.0744159681939,-0.737545903689388,0.460866978387901,0.997173487616043,-5.0694908406064,"Old_vs_Young_Main_Effect"
"USP4",0.22114370085634,5.24180774319734,0.803803988615183,0.421594691257026,0.997173487616043,-5.06950378626535,"Old_vs_Young_Main_Effect"
"FBXL4",0.226161749273141,4.40864877281494,0.761936578893151,0.446177333890115,0.997173487616043,-5.06951143528436,"Old_vs_Young_Main_Effect"
"PXDN",-0.359003412982403,3.46252109002143,-0.796323850012569,0.425927435726914,0.997173487616043,-5.06952090271392,"Old_vs_Young_Main_Effect"
"CLHC1",-0.25979249061278,3.41070337214484,-0.688640976957978,0.491119885672391,0.997173487616043,-5.06959397069238,"Old_vs_Young_Main_Effect"
"ENSG00000250659",-0.240826004071818,1.7079010740464,-0.331691256519824,0.740153147905926,0.997173487616043,-5.06960370676141,"Old_vs_Young_Main_Effect"
"KLHL24",0.253353110960915,5.57011153769174,0.850147630186352,0.395333035411974,0.997173487616043,-5.06960613324625,"Old_vs_Young_Main_Effect"
"SLIT1",-0.0180591043685765,2.1612835489541,-0.0256460003666709,0.97954195850586,0.99780411384501,-5.0697259935558,"Old_vs_Young_Main_Effect"
"ENSG00000275454",0.0220783646511004,2.3861670854511,0.0372125608168385,0.970318808827616,0.997173487616043,-5.06973643342336,"Old_vs_Young_Main_Effect"
"EPHB4",0.290617567497323,3.72299783269522,0.651501877192771,0.514788783991523,0.997173487616043,-5.0697455069464,"Old_vs_Young_Main_Effect"
"COQ9",0.211392725610279,4.78003005013288,0.808153807398562,0.419087071515488,0.997173487616043,-5.06977600424202,"Old_vs_Young_Main_Effect"
"HES2",0.240670831251841,2.66778519572314,0.424994877959361,0.670880853386556,0.997173487616043,-5.06979380155657,"Old_vs_Young_Main_Effect"
"BHLHE41",-0.297448032215447,3.79551769103088,-0.552395930867204,0.580731723039808,0.997173487616043,-5.06981709772968,"Old_vs_Young_Main_Effect"
"GNE",-0.240591065852005,4.0666336978523,-0.70659083665845,0.479893598804136,0.997173487616043,-5.06981843418805,"Old_vs_Young_Main_Effect"
"ARF5",0.286737152658676,6.51694905880924,0.901153780801862,0.367602547466415,0.997173487616043,-5.06986595733625,"Old_vs_Young_Main_Effect"
"KLK12",0.299826359786637,2.18241211614342,0.441841754064898,0.658645980009124,0.997173487616043,-5.06987193881658,"Old_vs_Young_Main_Effect"
"PTAFR",-0.283175627693234,3.98637636011125,-0.548594025410397,0.583338255559292,0.997173487616043,-5.0698936726179,"Old_vs_Young_Main_Effect"
"ZBTB8OS",0.23216799076721,5.69040743077214,0.823896541288293,0.410085251553102,0.997173487616043,-5.06994772646995,"Old_vs_Young_Main_Effect"
"AHRR",0.294701304739578,2.21199103576344,0.472903882181451,0.636327406266083,0.997173487616043,-5.07000223234936,"Old_vs_Young_Main_Effect"
"ANKRD7",-0.197992017655295,1.94582939332668,-0.298901189198169,0.765042911263121,0.997173487616043,-5.07001045400905,"Old_vs_Young_Main_Effect"
"ENSG00000204399",-0.201365645985617,1.89985633902707,-0.269311677580684,0.78771442238427,0.997173487616043,-5.07001079695352,"Old_vs_Young_Main_Effect"
"THBS2-AS1",-0.253315915132375,2.03787785118362,-0.409560755102723,0.682166990341616,0.997173487616043,-5.07002262723344,"Old_vs_Young_Main_Effect"
"SYN2",-0.0812492853014225,2.14749826438539,-0.123705242637511,0.901559657008174,0.997173487616043,-5.07005652830994,"Old_vs_Young_Main_Effect"
"ENSG00000242507",-0.174482749759193,1.83869397704619,-0.223784274579319,0.822945386201173,0.997173487616043,-5.0701783695667,"Old_vs_Young_Main_Effect"
"TAF12-DT",0.170822734076047,2.28596589000156,0.288644869454588,0.772879617146443,0.997173487616043,-5.07018231404596,"Old_vs_Young_Main_Effect"
"SNHG30",-0.22786510722204,4.13535945895694,-0.568464210769155,0.569776258858559,0.997173487616043,-5.07018367994788,"Old_vs_Young_Main_Effect"
"LRSAM1",0.239791574801089,3.89016100797519,0.737510734844167,0.460888352855266,0.997173487616043,-5.0701926393655,"Old_vs_Young_Main_Effect"
"ENSG00000235189",-0.305976935606626,1.92149385236935,-0.445938191200015,0.65568459616478,0.997173487616043,-5.07023746502183,"Old_vs_Young_Main_Effect"
"CHFR",0.233230177123042,4.65724606681455,0.764017520197411,0.444936529237112,0.997173487616043,-5.07029311079532,"Old_vs_Young_Main_Effect"
"YY2",0.183596812623596,2.44501896391363,0.339005134531966,0.734637345975883,0.997173487616043,-5.07029665865075,"Old_vs_Young_Main_Effect"
"VANGL1",-0.239011095033751,3.76643362662489,-0.645279438183944,0.518811593077744,0.997173487616043,-5.07030815668793,"Old_vs_Young_Main_Effect"
"CFAP20DC",0.253345583116919,2.69928543712708,0.476560657026946,0.6337210592859,0.997173487616043,-5.07030957728633,"Old_vs_Young_Main_Effect"
"RANBP3-DT",0.313097466431012,2.1021118458911,0.486621307065764,0.626573890340332,0.997173487616043,-5.07033967180178,"Old_vs_Young_Main_Effect"
"NR4A1AS",0.207149813245809,2.40897827269585,0.322438401886381,0.747150409701286,0.997173487616043,-5.07034933913906,"Old_vs_Young_Main_Effect"
"ENSG00000255557",-0.296587275207996,1.83516468933959,-0.419294474268763,0.675040769823739,0.997173487616043,-5.07038330256284,"Old_vs_Young_Main_Effect"
"RHOJ",0.329373433349325,3.03066004744814,0.54476412335623,0.585969486164948,0.997173487616043,-5.07040409429844,"Old_vs_Young_Main_Effect"
"SNORD3B-2",-0.218576233342011,1.6892483187898,-0.296654651572663,0.766757431828112,0.997173487616043,-5.07041377018772,"Old_vs_Young_Main_Effect"
"ENHO",-0.191833456760661,2.16520494137792,-0.282752589567753,0.777392384375576,0.997173487616043,-5.07045692914321,"Old_vs_Young_Main_Effect"
"SIX3",-0.137109543072845,2.19485516652189,-0.179257221769377,0.857751797841633,0.997173487616043,-5.07046639670758,"Old_vs_Young_Main_Effect"
"PPFIA2",-0.311554938142534,2.15010531904438,-0.471943725892217,0.637012501691149,0.997173487616043,-5.07050987595582,"Old_vs_Young_Main_Effect"
"GPC6",0.371012504132839,2.54243028555169,0.588704915787096,0.556118050255242,0.997173487616043,-5.07055238028168,"Old_vs_Young_Main_Effect"
"USP24",-0.227592757537772,4.63015718102024,-0.754597453523454,0.45056914529598,0.997173487616043,-5.070555493077,"Old_vs_Young_Main_Effect"
"SCN1A",-0.317590159653551,2.29087102518145,-0.48511883818922,0.627639052190818,0.997173487616043,-5.07057818358994,"Old_vs_Young_Main_Effect"
"TOP3B",0.220202811897965,3.73388640886944,0.716702297834391,0.473631837750143,0.997173487616043,-5.07058076538249,"Old_vs_Young_Main_Effect"
"TLE3",0.249733036469943,4.80624817045621,0.766817848496722,0.443269887156815,0.997173487616043,-5.0706626986974,"Old_vs_Young_Main_Effect"
"KRTCAP2",0.305761789643828,6.87561633305872,0.90150966016188,0.367413427084342,0.997173487616043,-5.07069045066526,"Old_vs_Young_Main_Effect"
"PLBD1-AS1",-0.280540671558842,2.19840268465666,-0.487189438235833,0.626171321647883,0.997173487616043,-5.07069623435933,"Old_vs_Young_Main_Effect"
"ENSG00000255467",0.307217860749246,2.02862782450799,0.477059360998338,0.633365961828309,0.997173487616043,-5.07072234542005,"Old_vs_Young_Main_Effect"
"SLC6A6",0.280699663176487,5.19732938397991,0.773380302365218,0.439378197640587,0.997173487616043,-5.07077684703769,"Old_vs_Young_Main_Effect"
"LRRC24",0.282370182603917,2.55910436082159,0.604610830283581,0.545498281096058,0.997173487616043,-5.07078279406227,"Old_vs_Young_Main_Effect"
"WNK2",0.240901389038798,2.78084671654995,0.410596883992865,0.681407058707386,0.997173487616043,-5.07082150915699,"Old_vs_Young_Main_Effect"
"CTBP1-AS",-0.233631365982535,2.31271548010298,-0.395695035599947,0.692367353968155,0.997173487616043,-5.07082537910604,"Old_vs_Young_Main_Effect"
"FGFBP2",0.348427911630502,2.91118132512021,0.532897025724885,0.594157239064554,0.997173487616043,-5.07082988969211,"Old_vs_Young_Main_Effect"
"NALCN",0.325563881944256,2.12432397209376,0.514999663641036,0.60660360151532,0.997173487616043,-5.07084520380648,"Old_vs_Young_Main_Effect"
"WDR27",0.240253296525188,3.90343230465754,0.720974236683691,0.470999910126135,0.997173487616043,-5.07087458013882,"Old_vs_Young_Main_Effect"
"TRAPPC13",-0.209793601615054,4.24552891516678,-0.771856256221555,0.440280238605093,0.997173487616043,-5.07088331029804,"Old_vs_Young_Main_Effect"
"ENSG00000280800",0.240007788417009,2.22308954637546,0.334912809717651,0.737721928464167,0.997173487616043,-5.0708862763198,"Old_vs_Young_Main_Effect"
"TRANK1",0.249302027402022,4.20542986959711,0.743846396523159,0.457046705930146,0.997173487616043,-5.07090078967018,"Old_vs_Young_Main_Effect"
"ZMYND12",0.282785947390444,2.87874044483659,0.591704147861684,0.554107879256754,0.997173487616043,-5.070913078108,"Old_vs_Young_Main_Effect"
"CYBRD1",-0.318485920804982,4.81069757038839,-0.890427817865379,0.373330954807523,0.997173487616043,-5.07093924291992,"Old_vs_Young_Main_Effect"
"TRIM72",-0.203706552379887,2.13872452490635,-0.310523036040075,0.756191868139736,0.997173487616043,-5.07103713591267,"Old_vs_Young_Main_Effect"
"LINC01963",-0.220182975448231,2.3763535960601,-0.413662226921861,0.679160729472807,0.997173487616043,-5.07104763193746,"Old_vs_Young_Main_Effect"
"MCIDAS",-0.0265216979989311,2.07229001988319,-0.0378468246727936,0.96981315184235,0.997173487616043,-5.07105586873768,"Old_vs_Young_Main_Effect"
"FLT1",0.32965452796467,3.55811195683475,0.60289238949682,0.546640749773482,0.997173487616043,-5.07109274688129,"Old_vs_Young_Main_Effect"
"SH3BP1",-0.233039027956452,3.8918088357251,-0.486155534512569,0.626904012416712,0.997173487616043,-5.07111982201359,"Old_vs_Young_Main_Effect"
"ZDHHC13",0.253382725825634,4.30185318962955,0.749182761088207,0.453824999181885,0.997173487616043,-5.07116366579079,"Old_vs_Young_Main_Effect"
"LINC02777",0.225057925918093,2.29743208968089,0.40653594578483,0.68438733029925,0.997173487616043,-5.07116474680809,"Old_vs_Young_Main_Effect"
"ARHGAP22",0.261813337724608,2.94042761840977,0.502796692757603,0.61515619332613,0.997173487616043,-5.07119751327079,"Old_vs_Young_Main_Effect"
"TRABD-AS1",-0.238529317211946,2.92615887204542,-0.503378961120383,0.614746900059351,0.997173487616043,-5.07121472271463,"Old_vs_Young_Main_Effect"
"FZD2",-0.375725819124848,2.48612596665272,-0.733726198563187,0.463191707511026,0.997173487616043,-5.07124539887654,"Old_vs_Young_Main_Effect"
"SEPHS1",-0.217910708239688,4.34440965510808,-0.743504785552903,0.45725338257449,0.997173487616043,-5.07127285565709,"Old_vs_Young_Main_Effect"
"PRSS21",-0.231780884623924,2.69366668413576,-0.364832530349851,0.715270543900245,0.997173487616043,-5.07129710412384,"Old_vs_Young_Main_Effect"
"SERPINB10",-0.123451798915217,2.16311688412619,-0.176508778386358,0.859910062290927,0.997173487616043,-5.07129898032775,"Old_vs_Young_Main_Effect"
"LGALS7B",-0.179758349629295,2.63757768300019,-0.258524124682166,0.796025965768908,0.997173487616043,-5.07130002578233,"Old_vs_Young_Main_Effect"
"TRHDE",0.315012629800041,2.39451446471302,0.504053335081406,0.614273013069084,0.997173487616043,-5.07135532864709,"Old_vs_Young_Main_Effect"
